gene_name	ID	num_exons	exons_length	gene_count_mean	is_filtered	NB_stat	NB_stat_exon	diff_exon
AT3G59650	AT3G59650.2	6	1,165,107,79,394,7,	53.8333333333333	FALSE	0.376192568838062	NA,0.1,0.03,1.21,0.16,NA	4
AT4G21720	AT4G21720.1	6	147,54,51,104,39,481,	31.5	FALSE	0.375992855109926	0.13,0.26,1.19,0.21,0.38,0.09	3
AT2G04900	AT2G04900.1	6	110,71,81,40,3,325,	223.833333333333	FALSE	0.375979803583431	1.05,0.17,0.71,0.03,0,0.3	1
AT3G42150	AT3G42150.1	6	236,33,20,63,374,51,	52.6666666666667	FALSE	0.375840253021632	1.23,0.15,0.17,0.47,0.03,0.21	1
AT5G64760	AT5G64760.1	14	466,78,154,113,100,197,57,105,108,191,3,3,113,26,	298.666666666667	FALSE	0.375729083282176	0.35,1.01,1.58,0.19,0.01,0.09,0.19,0.05,0.12,0.04,NA,NA,0.03,0.86	3
AT3G06700	AT3G06700.1	8	5,250,102,1,100,2,68,31,	525.5	FALSE	0.375681874588898	0.73,0,0.1,0.13,0.34,1.48,0.23,0	6
AT3G48900	AT3G48900.1	16	93,158,62,99,128,52,73,74,60,163,100,83,101,137,646,1,	16.6666666666667	FALSE	0.37542125131395	0.19,NA,NA,NA,0.26,NA,0.18,NA,NA,0.09,NA,NA,0.25,0.16,1.49,NA	15
AT4G03820	AT4G03820.1	8	23,241,95,126,316,453,446,0,	168.333333333333	FALSE	0.375145444542402	0.19,1.28,0.57,0.09,0.18,0.07,0.25,NA	2
AT2G39690	AT2G39690.2	13	57,13,15,104,328,391,100,60,84,2,108,380,39,	106.333333333333	FALSE	0.374888823650805	1.11,NA,0.01,0,0.24,0,0.23,0.73,0.08,NA,0,1.34,NA	12
AT1G74420	AT1G74420.1	5	122,1440,11,257,75,	64	FALSE	0.374750805100713	0.51,0.01,NA,0.92,0.06	4
AT3G03770	AT3G03770.1	12	191,313,112,44,206,241,134,1402,33,58,160,3,	2963.66666666667	FALSE	0.37421366682312	0.05,1.42,0.37,0.27,0.58,1.31,0.02,0,0.09,0.01,0,NA	2
AT4G19400	AT4G19400.1	5	295,115,110,70,147,	393.833333333333	FALSE	0.373965074800302	1.03,0.04,0.16,0.54,0.11	1
AT4G00730	AT4G00730.1	10	754,362,89,175,207,102,621,118,245,612,	6840.5	FALSE	0.373938662543284	0.1,1.18,1.49,0.01,0.11,0.1,0.21,0,0.34,0.2	3
AT5G01670	AT5G01670.1	10	163,166,51,74,79,88,207,72,243,194,	222.5	FALSE	0.373823170818733	0.33,0.18,0.11,0.2,0.37,0.5,0.21,0.09,0.07,1.67	10
AT5G18240	AT5G18240.1	11	1025,11,5,70,85,58,77,212,3,138,0,	366.333333333333	FALSE	0.373647225628454	0.15,0.31,NA,0.59,0.27,0.17,0.89,0.08,NA,0.53,NA	7
AT1G27290	AT1G27290.1	4	668,61,14,276,	604.833333333333	FALSE	0.373116176142548	0.02,0.91,0.39,0.17	2
AT4G35110	AT4G35110.2	12	3,38,47,848,296,146,67,78,20,45,50,71,	83	FALSE	0.373086788502164	NA,0.56,0.01,0.47,0.43,0,NA,0.5,0.02,1.36,0.11,0.27	10
AT5G08480	AT5G08480.1	4	224,330,91,271,	7	FALSE	0.372772375656915	0.71,0.03,NA,0.38	1
AT1G10865	AT1G10865.2	7	25,288,3,105,74,67,3,	68.1666666666667	FALSE	0.37201617203263	0.7,0.04,NA,0.03,0.85,0.25,NA	5
AT3G06880	AT3G06880.1	18	149,179,8,108,126,147,111,123,132,126,119,295,246,142,1103,246,67,677,	1817.5	FALSE	0.371483932038904	0.46,0.24,0.34,0.27,0,0.05,0.56,0.31,0.32,1.25,0.45,0.08,0.06,0.1,0.21,0.18,0.18,1.63	18
AT3G20060	AT3G20060.1	7	157,60,64,228,28,20,286,	245.833333333333	FALSE	0.371367209506407	0.14,0,0.04,0.37,0.29,0.88,0.89	7
AT1G08970	AT1G08970.1	8	18,144,452,708,67,94,237,69,	457.5	FALSE	0.370760181532464	0.41,0.03,0.04,0.05,1.34,0.36,NA,NA	5
AT3G52050	AT3G52050.2	22	1,42,53,121,142,214,80,39,19,35,18,128,69,86,110,51,59,89,45,75,299,5,	400.833333333333	FALSE	0.370683087289108	NA,0.02,0.73,0.33,0.03,0.01,0.29,0.28,0.24,0.26,1.97,0.08,0.68,0,0.2,0.09,0.42,1.06,0.26,0.04,0.43,NA	11
AT4G20310	AT4G20310.3	13	1,337,92,21,148,81,432,33,60,73,131,435,107,	288.5	FALSE	0.370621697967592	0.03,0.01,0.21,0.03,0.16,1.22,0.2,0.56,1.67,0,0,0.71,0.03	9
AT5G10100	AT5G10100.1	14	273,141,72,96,57,102,78,70,71,93,127,227,43,186,	25.8333333333333	FALSE	0.370500277180853	0.42,0,0.24,0,0.01,1.02,0.57,0.03,0,0.21,1.72,0.23,NA,NA	11
AT4G38960	AT4G38960.3	12	264,160,155,96,33,79,97,116,162,342,2,14,	194.166666666667	FALSE	0.370386511878099	0.77,1.52,0.19,0.24,0.02,0.03,0.38,0.42,0.09,0.05,0.32,0.43	2
AT1G70490	AT1G70490.1	11	244,82,119,120,71,157,99,3,100,0,19,	1832.83333333333	FALSE	0.370296705527281	0.02,0.01,0.6,1.32,0.05,0.27,0.08,NA,0.02,0.28,1.05	4
AT5G48330	AT5G48330.1	5	418,2,217,322,573,	313.166666666667	FALSE	0.369608131742983	0.02,0.09,0.94,0.03,0.78	3
AT5G15030	AT5G15030.1	11	186,205,159,82,83,84,113,168,84,50,59,	29.5	FALSE	0.368974567817683	0,1.21,0.03,0.24,1.76,0.13,0.07,0.09,0.27,0.25,0	5
AT5G45500	AT5G45500.1	3	2529,8,97,	2154.33333333333	FALSE	0.368821753861205	0,0.96,0.15	2
AT5G61920	AT5G61920.1	5	2,189,46,570,539,	46.3333333333333	FALSE	0.367830116948857	NA,0.26,NA,0.52,0.33	4
AT1G63670	AT1G63670.1	11	659,148,80,1027,68,263,25,97,77,0,98,	886.166666666667	FALSE	0.367346105721659	0.26,0.87,0.44,0,0.03,0.13,0.83,NA,NA,NA,NA	2
AT3G58220	AT3G58220.1	5	632,188,677,161,166,	520.166666666667	FALSE	0.3672566365317	0.08,0.11,0.04,0.81,0.79	4
AT2G31290	AT2G31290.1	5	31,211,71,1883,57,	231	FALSE	0.366825915596605	0.49,0.17,0.8,0.01,NA	3
AT2G02020	AT2G02020.1	8	73,103,218,487,28,33,90,702,	301.166666666667	FALSE	0.366779917959452	0.8,0,0.28,1.24,0.35,0.01,0.01,0.24	4
AT3G61560	AT3G61560.1	11	18,272,181,34,107,77,60,9,167,166,8,	154.666666666667	FALSE	0.365994117923708	0.35,0.19,0.5,0.08,1.2,0.02,0.07,0.18,0.01,1.06,NA	5
AT1G02930	AT1G02930.1	7	131,482,49,212,78,94,28,	729.833333333333	FALSE	0.365639575333748	1.17,0.02,0,0.19,0.81,0,NA	1
AT1G67890	AT1G67890.1	14	543,451,658,41,69,101,79,99,66,50,82,95,191,486,	1252	FALSE	0.365478695751967	0.16,0.09,0.12,0.35,0.62,0.03,0,0.29,0.14,0.01,0.64,0.22,0.74,1.71	14
AT5G13220	AT5G13220.1	11	225,166,163,54,58,52,415,238,66,46,68,	24.6666666666667	FALSE	0.36515885840487	0.04,0.74,0.01,1.45,0.48,NA,0.08,0.13,0,NA,NA	4
AT5G07100	AT5G07100.1	8	31,186,140,126,77,353,129,333,	137.333333333333	FALSE	0.364949185327473	0.66,0.04,0.08,0.12,0.52,0.3,0.2,0.99	8
AT2G14835	AT2G14835.1	12	22,64,198,87,81,118,95,72,255,112,187,512,	863	FALSE	0.364936120279066	0.48,1.21,0.05,0.34,0.82,0.48,0.29,0.12,0.06,0.06,0.46,0.01	2
AT5G22210	AT5G22210.1	4	64,14,404,35,	45.1666666666667	FALSE	0.364826582528431	0.21,0.74,0.14,NA	2
AT3G59950	AT3G59950.1	16	373,71,88,56,251,119,19,126,380,51,86,375,92,73,173,33,	818.5	FALSE	0.364728128397096	0.1,1.15,0.05,0.1,0.5,0.9,0.01,0.13,0.03,0.64,0.34,0.21,0.46,0.27,0.04,0.89	2
AT5G24270	AT5G24270.1	10	326,113,81,53,109,60,83,139,42,227,	23.8333333333333	FALSE	0.364690027700339	1.59,0.04,0.21,0.4,0.21,0.36,0.04,0.07,NA,NA	1
AT2G13100	AT2G13100.2	10	138,0,86,250,490,65,138,701,49,49,	774.333333333333	FALSE	0.364314748505547	0.59,NA,0.77,0.81,0.03,0.11,0.22,0,0.38,NA	4
AT4G23140	AT4G23140.1	8	858,135,122,211,238,17,151,492,	382.5	FALSE	0.364081465260616	0,0.09,1.03,0.1,1.39,0,0.26,0.04	5
AT1G14240	AT1G14240.2	15	64,0,27,29,582,11,101,108,43,189,98,197,350,0,1,	11.6666666666667	FALSE	0.363886478627342	NA,NA,NA,NA,0.81,NA,0.4,NA,NA,0.15,NA,0,0.46,NA,NA	5
AT1G71240	AT1G71240.1	12	252,232,2,148,108,164,166,137,679,113,256,418,	1444.5	FALSE	0.363763491874152	0.17,0,0.09,0.31,0.55,0,0,0.4,0,1.07,0.14,1.63	12
AT3G62260	AT3G62260.1	6	788,236,186,2,347,13,	463.833333333333	FALSE	0.363597505237511	0.49,0.16,0.09,0.06,1.32,0.07	5
AT4G21800	AT4G21800.2	9	0,44,93,70,121,227,291,206,434,	556	FALSE	0.363128251189013	NA,0.04,0.03,0.04,0.8,0.42,0.47,0.23,0.88	9
AT1G13390	AT1G13390.2	6	347,312,64,164,124,281,	247.5	FALSE	0.362256342416684	0.03,0.26,0.49,0.59,0.12,0.69	6
AT2G40140	AT2G40140.1	4	129,51,3,2125,	2141.33333333333	FALSE	0.361955048618411	0.21,0.1,1.14,0	3
AT4G25710	AT4G25710.1	5	13,490,74,811,46,	197.666666666667	FALSE	0.36151951403037	0.02,0.03,1.29,0.1,NA	3
AT4G35740	AT4G35740.1	19	264,108,8,84,141,35,84,89,153,97,4,150,72,66,128,95,119,110,608,	336	FALSE	0.361493993022471	0.06,0.37,NA,0.07,1.01,0.12,0.77,0.01,0.06,0.02,NA,0,1.56,0.02,0.49,0,0.04,0.22,1.33	13
AT5G23670	AT5G23670.1	16	15,358,66,89,146,125,94,164,162,127,167,108,120,82,246,6,	1607.33333333333	FALSE	0.361418027755403	0.04,0.52,1.68,0.34,0.01,0.36,0.38,0.05,0.41,0.11,0.23,1.06,0,0.08,0.15,NA	3
AT2G25625	AT2G25625.1	5	31,203,2,535,8,	146.666666666667	FALSE	0.361407851514474	0.23,0.19,NA,0.11,0.91	5
AT1G66700	AT1G66700.1	6	1,500,82,654,131,11,	14.1666666666667	FALSE	0.361336668101014	NA,0.01,NA,0.57,0.51,NA	4
AT4G18970	AT4G18970.2	8	301,197,223,256,246,125,344,73,	976.5	FALSE	0.361318209756412	0.03,0.11,0.01,0.05,0.81,1.19,0.01,0.69	6
AT4G23620	AT4G23620.1	6	192,479,130,38,469,12,	175.333333333333	FALSE	0.361216671061774	0.01,0.02,0.64,1.3,0,0.21	4
AT3G28140	AT3G28140.1	4	44,544,226,162,	56.8333333333333	FALSE	0.360791483300378	0.09,0.06,0.94,NA	3
AT1G75880	AT1G75880.2	7	5,425,131,2,234,256,360,	57.8333333333333	FALSE	0.360617769173906	NA,0.09,1.13,NA,0.43,0.15,0	3
AT1G54217	AT1G54217.1	9	9,478,118,118,2,64,27,2,73,	17.6666666666667	FALSE	0.36035358832523	NA,0.07,0.37,0.01,NA,1.34,NA,NA,0.01	6
AT5G41670	AT5G41670.1	4	46,214,74,1552,	1603.5	FALSE	0.360108510366893	0.75,0.01,0.66,0.01	1
AT1G79520	AT1G79520.2	9	0,462,231,81,246,113,35,292,0,	584.166666666667	FALSE	0.359965817913159	NA,0.07,0.01,0.14,1.65,0.65,0,0,NA	5
AT3G07630	AT3G07630.1	13	256,68,93,201,81,96,78,90,53,82,80,9,330,	451.833333333333	FALSE	0.359249119453916	0.75,0.03,0.42,0.54,0.25,0,0.28,0.4,0.33,0.83,0.18,0.05,0.6	10
AT5G35220	AT5G35220.1	10	334,51,69,70,51,212,102,141,456,374,	9.33333333333333	FALSE	0.359131170680836	0.24,NA,0.93,0.1,NA,0.15,0.37,NA,NA,NA	3
AT1G04945	AT1G04945.3	14	149,43,205,576,67,180,205,69,133,454,73,443,7,65,	229.833333333333	FALSE	0.358896212932386	1.28,0.05,0.01,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1
AT1G61360	AT1G61360.1	11	463,151,238,211,170,111,1200,102,39,71,171,	205.166666666667	FALSE	0.358652297219114	0.03,0.62,0.35,0.94,0.35,0.54,0.03,0.01,NA,NA,NA	4
AT3G59490	AT3G59490.2	9	34,181,7,45,111,203,150,110,192,	138	FALSE	0.358449445330466	1.48,0.03,NA,0.91,0.18,0.01,0,0.1,0.15	1
AT3G29360	AT3G29360.1	4	1736,2,54,0,	4195.83333333333	FALSE	0.357634964099943	0,1.42,0,0.01	2
AT2G15280	AT2G15280.2	8	6,70,181,142,70,46,126,375,	119.166666666667	FALSE	0.357429825311193	0.67,0.39,0.47,0,0.01,0.34,0.91,0.07	7
AT5G15840	AT5G15840.1	5	0,520,231,800,22,	59.6666666666667	FALSE	0.357407655022189	NA,0.35,0.25,0.11,0.72	5
AT3G44630	AT3G44630.2	13	28,61,33,2,194,544,1189,306,1408,89,32,168,357,	3547	FALSE	0.357227383783162	0,0.44,0.47,0.22,0,0.07,0.05,0,0,1.84,0.05,0.16,1.33	10
AT5G10650	AT5G10650.1	7	406,159,102,51,1145,93,68,	848	FALSE	0.356588297578425	0.04,0.5,1.07,0.54,0.09,0.25,0	3
AT1G31840	AT1G31840.2	5	99,1633,85,803,185,	61.3333333333333	FALSE	0.356079266896296	0.35,0.02,1.29,0,0.12	3
AT5G22030	AT5G22030.1	17	354,66,144,274,537,149,258,171,141,330,93,60,54,124,90,252,95,	1693.16666666667	FALSE	0.355912592837214	0.33,0.07,0.34,1.14,0.28,0.09,0.47,1.37,0.05,0.22,0,0.59,0.11,0.14,0.03,0.29,0.54	8
AT5G37510	AT5G37510.1	8	501,247,295,375,896,84,213,9,	9022.33333333333	FALSE	0.355823542511388	0.31,0.11,0.4,0.53,0.3,0.01,0.12,1.08	8
AT3G52090	AT3G52090.2	8	3,249,96,90,79,90,135,42,	297.666666666667	FALSE	0.355616567590223	NA,0.9,0.17,0.18,0.39,0.04,0.21,0.59	2
AT2G01120	AT2G01120.1	19	14,138,91,57,48,51,44,64,90,92,82,86,17,110,93,65,144,184,4,	72.6666666666667	FALSE	0.355152482100603	0.91,0.09,0.13,0,0.02,0.26,0.12,0.13,0.14,0,0.94,0.75,0.79,0.55,0.12,0.03,0.17,1.25,NA	18
AT1G30330	AT1G30330.1	17	520,191,1238,148,76,123,165,91,85,156,57,99,113,5,225,84,534,	4446.66666666667	FALSE	0.354800037966539	0.12,0.09,0.41,0.01,1.29,0.01,0.9,0.15,0.01,0.08,0.03,2.11,0.09,0.01,0.18,0.11,0.43	12
AT4G24780	AT4G24780.1	5	661,750,132,89,56,	2751.66666666667	FALSE	0.354798462847595	0.23,0.03,0.15,1.01,NA	4
AT1G16400	AT1G16400.1	3	1041,274,563,	6.83333333333333	FALSE	0.354620074601379	0.53,0,0.53	3
AT1G10830	AT1G10830.1	7	74,421,427,210,147,424,30,	561.5	FALSE	0.354421012109364	0.04,1.11,0.11,0.25,0.03,0.78,0.18	2
AT5G09250	AT5G09250.1	6	249,23,213,106,144,96,	46	FALSE	0.354339675650853	0,0.21,0.18,0.08,1.23,0.42	5
AT5G47880	AT5G47880.1	5	26,221,75,1461,58,	1533.83333333333	FALSE	0.353612973190237	0.14,0.54,0.64,0,0.44	3
AT5G57000	AT5G57000.2	7	36,483,2,32,136,105,69,	49	FALSE	0.352817131531818	NA,0.04,NA,0.19,0.66,0.52,NA	5
AT1G75630	AT1G75630.2	6	63,136,286,102,357,98,	908.166666666667	FALSE	0.352763827313423	1.57,0.14,0.01,0.01,0.17,0.22	1
AT5G35995	AT5G35995.2	7	39,456,141,903,231,36,113,	184	FALSE	0.352092462294715	0.19,0.28,0.39,0.02,0,0,1.59	7
AT1G29980	AT1G29980.1	5	1,715,525,232,238,	418.666666666667	FALSE	0.351930999502285	NA,0.01,0.06,0.02,1.32	5
AT1G16240	AT1G16240.1	9	306,1,45,101,206,220,14,170,37,	958.5	FALSE	0.351784913011154	0.15,0.01,0.61,0.57,0.49,0.42,0.03,0.33,0.55	3
AT1G66760	AT1G66760.1	9	381,545,87,57,239,206,109,209,86,	190	FALSE	0.351590367765732	0.11,0,0,0.04,0.27,1.13,0.44,0.82,NA	6
AT1G21100	AT1G21100.1	3	452,373,559,	5	FALSE	0.351561235905488	0.11,0.62,0.32	2
AT1G11870	AT1G11870.1	13	254,5,146,94,149,93,180,167,135,19,74,458,0,	574.333333333333	FALSE	0.35124004225551	0.31,0.03,0.36,0.47,0.2,0,0.43,0.38,0.24,1.45,0.12,0.23,NA	10
AT5G09680	AT5G09680.1	7	17,423,316,51,278,114,9,	156.666666666667	FALSE	0.351003420002837	0.86,0.56,0,0.14,0.4,0.14,NA	1
AT1G32410	AT1G32410.3	10	28,3,90,3,6,13,108,40,85,468,	205	FALSE	0.350381409137924	0.13,0.87,0.15,NA,0.39,0.21,0.21,1.06,0.09,0.03	8
AT3G11580	AT3G11580.1	5	295,173,154,623,14,	82.3333333333333	FALSE	0.350334823280443	0.68,0.2,0.29,0,0.58	1
AT2G46200	AT2G46200.1	12	1,294,41,314,73,66,84,322,210,114,33,20,	114.666666666667	FALSE	0.349942712944901	NA,0.11,0.02,0.01,0.02,2.03,0.93,0.18,0,0.01,0.01,0.51	6
AT4G13495	AT4G13495.2	5	200,165,67,74,535,	2134.33333333333	FALSE	0.349939667538217	0.81,0.63,0.27,0.03,0.01	1
AT1G36070	AT1G36070.1	13	35,631,87,106,92,111,135,90,171,2,56,390,36,	417.833333333333	FALSE	0.34988615697291	2.47,0,0.07,0.96,0.01,0.06,0.17,0.19,0.01,0.03,0.21,0,NA	1
AT3G47010	AT3G47010.1	11	594,194,7,4,183,105,244,146,91,205,182,	435	FALSE	0.349832129376088	1.16,0.41,0.03,0.05,0.09,0.44,0.41,0.98,0.02,0.21,0.05	1
AT5G26880	AT5G26880.1	8	702,181,156,54,61,59,69,310,	967.333333333333	FALSE	0.349646198765362	0.4,0.01,1.32,0.14,0.07,0.71,0,0.14	3
AT3G27380	AT3G27380.1	5	900,100,763,760,0,	2479.5	FALSE	0.349490148682045	0.46,0.36,0.66,0,0.27	3
AT4G03000	AT4G03000.1	5	27,157,293,1925,706,	1876.66666666667	FALSE	0.349342580529933	0.27,0.24,0.93,0,0.3	3
AT1G60850	AT1G60850.1	14	260,117,94,111,96,188,81,130,189,147,10,104,28,49,	215.666666666667	FALSE	0.34926206359315	0.01,0.06,0.11,1.55,0.26,0.25,0.27,0.14,0.11,0.18,NA,1.19,0.39,0.03	4
AT3G05870	AT3G05870.1	6	29,38,119,339,26,40,	37.3333333333333	FALSE	0.348663040728561	1.2,0.5,0.01,0,NA,0.03	1
AT1G06210	AT1G06210.1	5	102,491,282,178,606,	561.5	FALSE	0.348505805614621	1.23,0.03,0,0.29,0.18	1
AT2G44110	AT2G44110.2	18	126,236,61,68,210,41,50,89,75,87,7,4,61,117,221,58,117,12,	1839.16666666667	FALSE	0.348392876384076	0.83,0.03,0.41,0.65,0.13,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1
AT5G52100	AT5G52100.1	10	163,123,75,66,96,117,93,102,87,272,	41.5	FALSE	0.348269059277334	NA,NA,NA,NA,NA,NA,0.3,0.95,0.05,0.09	8
AT5G64330	AT5G64330.1	8	368,70,609,846,78,279,433,2,	2758.16666666667	FALSE	0.347609645482647	0.02,0.13,0.05,0.11,0.84,0.69,0.59,NA	5
AT1G31850	AT1G31850.1	10	34,192,3,160,308,345,211,679,78,476,	2464.33333333333	FALSE	0.346755466219595	0.14,0.18,NA,0.03,0.04,0,0.35,0.21,2.17,0	9
AT5G65890	AT5G65890.2	8	55,172,106,46,115,68,473,803,	379.666666666667	FALSE	0.346703966835419	0.5,0.93,0.09,0,0.44,0.08,0.72,0.02	2
AT5G46490	AT5G46490.1	8	530,571,405,139,179,47,310,513,	811	FALSE	0.346286645606404	0.14,0.93,0.01,0.7,0.02,0.28,NA,NA	2
AT5G23770	AT5G23770.2	9	131,627,152,70,444,35,65,158,378,	37.1666666666667	FALSE	0.345436193539783	0.14,0.13,0.26,1.22,0.08,0.79,0.01,0.33,0.16	4
AT2G21010	AT2G21010.1	3	174,465,132,	6.33333333333333	FALSE	0.345408518783132	0.26,0.05,0.73	3
AT5G20160	AT5G20160.1	8	320,132,48,104,94,121,96,5,	346.166666666667	FALSE	0.344782294547881	0.18,0.14,0.35,0.31,0.87,0.48,0.36,0.07	5
AT5G19140	AT5G19140.2	7	115,332,241,85,35,110,411,	172.5	FALSE	0.344065026338246	0.66,0.16,0,0.01,0.67,0.2,0.71	7
AT5G58470	AT5G58470.1	8	589,150,242,79,151,634,94,253,	2403.66666666667	FALSE	0.343975068634976	1.2,0.12,0.01,0.05,0.69,0.31,0.12,0.26	1
AT1G02190	AT1G02190.1	8	592,220,391,11,96,201,273,388,	53.1666666666667	FALSE	0.343947796560886	0.07,0.43,0.01,NA,0.44,1.36,0,0.09	6
AT1G67090	AT1G67090.1	4	544,6,128,346,	174290.333333333	FALSE	0.343947737876369	0.58,0.14,0.39,0.26	1
AT1G80810	AT1G80810.1	14	48,204,182,127,198,726,102,65,52,87,2,44,75,508,	436.166666666667	FALSE	0.343618852017995	0.51,0.41,0.69,0.09,0.01,0.35,0.1,0.6,0.03,0.35,0.94,0.4,0.26,0.08	11
AT3G29644	AT3G29644.1	6	300,6,63,61,145,208,	9.83333333333333	FALSE	0.342091102694606	0.06,NA,0.87,NA,NA,0.1	3
AT3G14850	AT3G14850.2	6	281,97,172,176,159,383,	31	FALSE	0.341947124890104	NA,0.49,0.16,0.67,0.27,0.12	4
AT5G27290	AT5G27290.1	8	399,39,56,27,147,87,219,309,	293.5	FALSE	0.341775722750025	0.17,0.74,0.06,0.61,0.89,0.12,0,0.15	5
AT3G44110	AT3G44110.1	8	423,165,60,199,277,139,166,350,	5085.83333333333	FALSE	0.341739001984613	0.29,0.74,0.73,0.03,0.48,0.1,0,0.38	2
AT2G01450	AT2G01450.2	15	0,445,108,80,138,156,150,60,128,421,84,69,66,13,96,	2537.83333333333	FALSE	0.341718757675239	NA,0.01,1.18,0.08,0.61,0.72,0.06,0.3,0.47,0,0.07,0.24,NA,NA,NA	3
AT4G24960	AT4G24960.3	7	0,170,27,126,307,20,288,	237.333333333333	FALSE	0.341253486434548	NA,0.19,0.18,1.03,0.08,NA,0.23	4
AT2G47650	AT2G47650.1	8	369,17,93,75,84,80,148,733,	1105.33333333333	FALSE	0.340743515295876	0.04,1.15,0.1,1.1,0.1,0,0.02,0.22	2
AT2G24960	AT2G24960.1	8	330,139,332,465,67,151,401,507,	564.5	FALSE	0.340500477354629	0.3,0.18,0.11,0.53,0.13,1.19,0,0.28	6
AT2G02960	AT2G02960.1	16	409,90,104,87,151,68,72,213,5,18,225,112,4,31,9,40,	361.666666666667	FALSE	0.340234079351208	0,1.54,0.09,0.37,0.01,0.05,0.17,0.02,0.13,0.66,0.28,1.14,0.02,0.25,0.36,NA	2
AT3G11400	AT3G11400.1	4	485,29,52,751,	1691.5	FALSE	0.339916985726896	0.02,0.05,1.28,0	3
AT1G49720	AT1G49720.1	7	69,41,1041,72,30,24,352,	616.666666666667	FALSE	0.339893072874185	0.49,0.59,0.01,0.24,0.01,1.02,0.02	6
AT3G47560	AT3G47560.1	10	0,294,94,76,159,122,79,83,136,73,	486.166666666667	FALSE	0.339771967366416	NA,0.07,0,0,0.1,0.68,1.41,0.33,0.15,0.31	7
AT5G38660	AT5G38660.2	16	409,98,101,190,226,29,3,42,81,54,84,87,103,47,334,32,	613.333333333333	FALSE	0.339476726232644	0.09,0.91,0.34,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	2
AT3G15340	AT3G15340.1	10	633,504,99,195,147,177,69,346,46,192,	50.5	FALSE	0.339378826140803	0.03,0.25,0.37,0.57,0.64,0.57,0.38,0.1,0.1,0.39	5
AT1G66590	AT1G66590.2	7	25,52,60,89,98,272,81,	12.1666666666667	FALSE	0.338639735105588	0.28,0.14,0.89,0.47,0.24,0.01,NA	3
AT5G47720	AT5G47720.2	20	78,29,0,81,63,123,99,174,106,139,78,66,86,211,42,87,86,21,166,149,	608.833333333333	FALSE	0.337429546300586	0.8,0.05,NA,0.03,0.01,0.17,0.16,0.02,0.98,0.12,0.17,0.45,0.05,0.18,0.01,1.12,0.16,1.04,0.54,NA	16
AT5G15460	AT5G15460.1	6	313,165,154,106,128,5,	89.3333333333333	FALSE	0.337207481340797	0.66,0.88,0.03,0.36,0,0.1	2
AT1G78870	AT1G78870.2	13	0,7,162,28,87,2,59,42,74,101,98,352,75,	428.5	FALSE	0.337191842688755	NA,1.75,0,0.28,0.29,0.32,0.39,0.19,0,0.29,0.04,0.16,NA	2
AT4G00355	AT4G00355.2	8	15,166,8,294,10,700,81,391,	572.5	FALSE	0.336944713356397	0.25,0.03,0.76,0.31,0.3,0.27,0.59,0.18	3
AT5G10510	AT5G10510.2	11	506,97,679,83,69,9,89,74,128,551,193,	96.8333333333333	FALSE	0.336607091946454	0.08,0.26,0.06,0.01,NA,NA,1.55,0.07,0.23,0.44,NA	7
AT3G51830	AT3G51830.1	23	19,247,75,128,4,92,58,57,34,15,81,107,87,78,65,99,100,109,73,94,84,67,316,	509.333333333333	FALSE	0.336053379300288	0.52,0.83,0.01,0.05,0.09,0.04,1.11,0.03,0.02,0.31,0.32,1,1.25,0.18,0.02,0.04,0.04,0.25,0.64,0.01,0.02,0.48,0.49	13
AT5G24155	AT5G24155.1	3	50,112,215,	3	FALSE	0.335775313453902	NA,0.31,0.37	3
AT4G21192	AT4G21192.2	6	49,125,57,105,330,0,	29.6666666666667	FALSE	0.335148380482382	0,0.96,0.6,0.1,0.02,NA	2
AT2G20650	AT2G20650.2	17	38,140,3,266,329,168,94,60,158,78,67,61,116,128,73,394,56,	265.333333333333	FALSE	0.33455099803375	0.07,0.54,NA,0.12,0.01,0.46,0.1,0.18,0.1,0.03,0.01,1.24,0,1.06,0.02,1.08,NA	12
AT4G25300	AT4G25300.1	5	342,248,77,328,379,	151.833333333333	FALSE	0.333655107866193	0.33,0.01,0.08,0.12,1.13	5
AT5G04080	AT5G04080.2	8	180,144,8,103,11,224,23,9,	50.8333333333333	FALSE	0.333588927419467	0,0.88,NA,0.26,NA,0.2,NA,NA	2
AT3G57062	AT3G57062.2	4	7,273,259,271,	141.333333333333	FALSE	0.333108459392571	1.13,0.18,0.01,0.01	1
AT1G11360	AT1G11360.1	5	338,14,128,16,925,	562.833333333333	FALSE	0.333094103431129	0.76,0.04,0.53,0.15,0.18	1
AT5G43380	AT5G43380.3	6	126,288,85,222,560,331,	131	FALSE	0.332895770574759	0.5,0.9,0.3,0.02,0.07,0.21	2
AT1G56700	AT1G56700.1	7	220,44,50,221,105,48,576,	373.166666666667	FALSE	0.3327099902319	0.72,0.33,0.23,0.53,0.07,0.16,0.29	1
AT5G05670	AT5G05670.1	9	376,132,149,87,83,184,43,58,28,	188.833333333333	FALSE	0.332694903924463	0.36,1.79,0.01,0.02,0.12,0.29,0.3,0.08,0.02	2
AT2G38010	AT2G38010.1	10	302,209,334,103,249,271,126,64,170,613,	1139.33333333333	FALSE	0.332573214426786	0.02,0.55,1.59,0,0.05,0.18,0.03,0.02,0.36,0.53	3
